uri,cid,author_did,author_handle,created_at,text,link
at://did:plc:kgktfin4iejtdydmvhhp5hai/app.bsky.feed.post/3m5vyhyy7fc2f,bafyreied2dwev2xdfq5jyx6263vgp4uesv2mw74h2k2nkqhe5mznkjabyy,did:plc:kgktfin4iejtdydmvhhp5hai,moipolloi.bsky.social,2025-11-18T14:52:13.170Z,"I've been wondering why anyone would express support for him and why Virginia Giuffre did so when she may have been abused by him. One theory that made sense to me was that they've been threatened and may have also been told that if they exonerate him, he'll help expose everyone else.",https://bsky.app/profile/
at://did:plc:7e4soyjvumwcf5zcy2t7bhmf/app.bsky.feed.post/3m5vuxuwdjc2x,bafyreicrk5wo6fp7cctge5esywnq7phaxq2mr3ea2kwnnk25apa4s3kxry,did:plc:7e4soyjvumwcf5zcy2t7bhmf,healingnation.bsky.social,2025-11-18T13:49:30.818Z,"I hope they investigate more of the victims we can't locate anymore. 

Did everyone make it off that island alive? Who has those lists? Are they saying every victim left quietly,or with a settlement? 

Not a single one threatened to expose the operation?

Those were evil people capable of anything.",https://bsky.app/profile/
at://did:plc:d3ilnvep2md2sj3j7imyqqmq/app.bsky.feed.post/3m5vcbu4dss2o,bafyreia4v7pmjxgmvp6i56d3wb42zzj3unp7o3urssejv6mtrogssm3pqm,did:plc:d3ilnvep2md2sj3j7imyqqmq,absolutelyahha.bsky.social,2025-11-18T08:15:04.416Z,"“Ghislaine Maxwell was taken to a prison where she's given a lot more amenities.

Why?

One has to wonder whether she has information about some important people that she's threatened to expose if they do not give her better treatment or even a pardon.”

#TrumpMustResign",https://bsky.app/profile/
at://did:plc:3nmysccrsm6tca27soiqi4uj/app.bsky.feed.post/3m5ukh7pbmm2z,bafyreiaq3cwzg32lvgv637ie6hvgpnt6azec5cma6mw7gvdad6biqpomnq,did:plc:3nmysccrsm6tca27soiqi4uj,noagendamedia.bsky.social,2025-11-18T01:08:34.211432+00:00,"15 years for a man who posed as a young dancer to convince young girls to send him videos on TikTok and Snapchat.

Prosecutors said he threatened to expose the kids if they didn’t keep doing what he asked. - https://x.com/CWBChicago/status/1990576688040706055",https://bsky.app/profile/
at://did:plc:3ofb2ojvtpg7cogrgrgmqg2u/app.bsky.feed.post/3m5zw2qanus22,bafyreidf7abavlu6m4uz6gcbyp6mqa7mqyjwayjou55hdsfbtpcvk2swje,did:plc:3ofb2ojvtpg7cogrgrgmqg2u,maryo327.bsky.social,2025-11-20T04:19:39.272Z,"You're Gonna Ruin My Bad Reputation
Ronnie McDowell",https://bsky.app/profile/
at://did:plc:yrt5gwlcn3kn4xgeoef4hbpy/app.bsky.feed.post/3m5x66omxek2m,bafyreidjzofzdzklanyelcsuqienvbezrpeoc3iwosbtpwti7g3ufpqxru,did:plc:yrt5gwlcn3kn4xgeoef4hbpy,dmnd.me,2025-11-19T02:07:02.514Z,“I need to get out in front of this before she can ruin my reputation in this town. But I also know what I did and suck at lying. Better write a bizarre post hoc rationalization and post it in public. It will definitely get our mutual friends and family on my side.”,https://bsky.app/profile/
at://did:plc:djad2gi6oyps6bhumizroajw/app.bsky.feed.post/3m5wxgu436w2a,bafyreietxakhpdqetcio26toa45webqr6zlgorxb2tfhogqvny3m47r4d4,did:plc:djad2gi6oyps6bhumizroajw,heikkikells.bsky.social,2025-11-19T00:06:20.487Z,"that's my story. 

so y'all can STFU about me.

because it's probably all lies. 
and you shouldn't build your opinions or ruin a reputation based on rumors anyway.

even if that person is in a position of power.",https://bsky.app/profile/
at://did:plc:fg2zkghdohe65k62t4z2h3ep/app.bsky.feed.post/3m5qwvm2wac2g,bafyreigbgo3izqcuimbl33ii4yexqsb6lhoksen477lv7f3gmgep2rpota,did:plc:fg2zkghdohe65k62t4z2h3ep,cozygaymer.bsky.social,2025-11-16T14:40:43.214Z,Tryna ruin my hosting reputation lmao,https://bsky.app/profile/
at://did:plc:bxjlk4377kwu6a2aw5quetzo/app.bsky.feed.post/3m5mmz2kxbk2s,bafyreifjmdmkalxzy26ejcjcpce4lnms7aymafwvdpbxfyfpckiircpodu,did:plc:bxjlk4377kwu6a2aw5quetzo,seraphsriddle.bsky.social,2025-11-14T21:33:02.711Z,"I am intentionally trying to ruin my reputation.

I am tired.",https://bsky.app/profile/
at://did:plc:pnn42w5hwrp3pfptjsz4osp6/app.bsky.feed.post/3m5mjvshxws2y,bafyreih5pfq2b4hfd4nfy5k3obr6qa2ybje3czsmk776jrmdw6yprqkngy,did:plc:pnn42w5hwrp3pfptjsz4osp6,virgcow.bsky.social,2025-11-14T20:37:32.335Z,No one will throw you under the bus harder than someone who knows they don’t have a chance of getting you in bed. Its why I quit comedy after 5 years -angry men who had no chance tried to ruin my reputation other ways . Lol.,https://bsky.app/profile/
at://did:plc:qnxy3j6hz3kjpyuj24qevxi6/app.bsky.feed.post/3m5knvm6mz22p,bafyreihaxc7okcwjh5iz5h3hempspxwpjgrb3cvm75g7kexiufcsw7twu4,did:plc:qnxy3j6hz3kjpyuj24qevxi6,hyenagirl64.bsky.social,2025-11-14T02:43:41.229Z,"🪭I didn’t actually want throw Gtea on the wall of shame because I wasn’t sure if she was malicious or leveraged in her ironclad apologia position

But she drew her Quote Post pistol first, threatened to ruin my “reputation” and resolved all my uncertainty

Should have taken the L, Gtea",https://bsky.app/profile/
at://did:plc:os4mjp4b5ly7grrpg24rqe42/app.bsky.feed.post/3m624ubbip22a,bafyreidmm2h3q7p6jtnhb7ohqrnh46tedgt5eva75m3qzr43xqnf4wk47m,did:plc:os4mjp4b5ly7grrpg24rqe42,marenextdo.org,2025-11-20T06:21:18.437Z,this would ruin my life in a way nothing else could,https://bsky.app/profile/
at://did:plc:rafpl66dypyjw3lyr64nn2hr/app.bsky.feed.post/3m622sookos2g,bafyreiflccfvgn3juci2bvlgxwkz57os77j3fyjpthmlt44e7ri4eq66hm,did:plc:rafpl66dypyjw3lyr64nn2hr,satohara.bsky.social,2025-11-20T05:44:37.903Z,I need to make it my life's mission to immediately ruin their life so they can never again force me to confront why my sense of self is tied so much to something inherently unrelated to me,https://bsky.app/profile/
at://did:plc:hca43er2o3pyavduzqf5dtdp/app.bsky.feed.post/3m5zz7avsa22r,bafyreic3scugytkp3ovmkl5m7yiltfo6vn3ufjilznroq4w324wf5z7j3m,did:plc:hca43er2o3pyavduzqf5dtdp,everythinginc.bsky.social,2025-11-20T05:15:52.184Z,the do no harm theme is gonna ruin my fucking life (positive) it’s driving me insane,https://bsky.app/profile/
at://did:plc:mn7gk7m5pnjtgrx5dolgcxna/app.bsky.feed.post/3m5zx2i23pc2q,bafyreidrcfnfm74xkqxlvmybewslegu4s2wxmalwxbp7kkgtolo6epoczu,did:plc:mn7gk7m5pnjtgrx5dolgcxna,yourinnermonologue.bsky.social,2025-11-20T04:37:24.407Z,"“A woman deserves equal pay for equal work” - Obama

“I am fortunate to have a lot of strong women in my life” - George W. Bush

“The abuse of women and girls is the most pervasive and unaddressed human rights violation on Earth” - Carter 

“Did women ruin the workplace?"" -NYT
""Quiet piggy"" -Trump",https://bsky.app/profile/
at://did:plc:xxge6q6jy5hzmdoq22fdgudh/app.bsky.feed.post/3m5zv63ojgc2i,bafyreie54zhj3dg3uv4yamnsgszvguivbl5y63itmyfbre3hzsgmm4xhie,did:plc:xxge6q6jy5hzmdoq22fdgudh,lizzharrx.bsky.social,2025-11-20T04:03:37.805Z,"if you spot a tall brunette swaying solo, come ruin my life. #GlasgowMusic #KingTutsTonight  #Scottish",https://bsky.app/profile/
at://did:plc:5lh7z37s6hhxrv4ezklbbfwj/app.bsky.feed.post/3m5zwps77r227,bafyreigzdw4l62fxkeynalceecmyrrjn3mac2gzfdtxiwigau4jfep4ffu,did:plc:5lh7z37s6hhxrv4ezklbbfwj,foremantaxlaw.com,2025-11-20T04:31:25.965Z,I just sent this to my boss and suggested that we send it as a present.,https://bsky.app/profile/
at://did:plc:fw6h7lnhufsse6x6h6uo3bk7/app.bsky.feed.post/3m5yufdhzxk2x,bafyreiezuniq3vtuzuvvoihrzjudglgepei7ta6h5fclgcdflcwuhnsdjq,did:plc:fw6h7lnhufsse6x6h6uo3bk7,idiocracyisreal.bsky.social,2025-11-19T18:17:07.758Z,"My co. used to work on trump properties decades ago.

Many years before 2016, my boss and I were having a conversation and he brought up trump and how he just loved his book 🙄

I told him flat out, ""if you send me to one of his sites and I see him, I'll walk up to him and break his fucking nose"".",https://bsky.app/profile/
at://did:plc:qqoeebxmokconvx4a6zxw4r6/app.bsky.feed.post/3m5ymgwovvk2w,bafyreicbni3efw3gm3qxjxt52j2vmozknv653jj67sidfoza7iv4mpfbnq,did:plc:qqoeebxmokconvx4a6zxw4r6,bogusbingo.bsky.social,2025-11-19T15:54:51.526Z,"AUGH I can’t wait to be done with this move out, organizing everything, making sure I have the money to send my stuff, packing and selling what I won’t bring with me, all while having long shifts at work with my shitty boss that stresses me out",https://bsky.app/profile/
at://did:plc:cypsz53kptcjqiimwsmhlcow/app.bsky.feed.post/3m5xmryegg22u,bafyreid6umayobfgtkdahigwn3pz3ambhwikrv6yckpneiio5sjaiywqai,did:plc:cypsz53kptcjqiimwsmhlcow,goblinintrovert.bsky.social,2025-11-19T06:28:22.638Z,I don't even know if i CAN even work today. My boss yesterday only gave me work until the end of the day and now i would need to start something new vut what if they don't want to give me new work? They COULD just send me home now... :) would be nice ngl,https://bsky.app/profile/
at://did:plc:ftbpqixqk7frtxjlggrb5ztb/app.bsky.feed.post/3m5wncb2o6k2s,bafyreibzfmyv6i2grlbvuqqk5cv36wqahvgnskx4x7xp6gkbs25f6xmtle,did:plc:ftbpqixqk7frtxjlggrb5ztb,esseneth.bsky.social,2025-11-18T21:04:48.890Z,"My boss called me to discuss some things brought up in the meeting.

*already done
*already done
*I just hit send
*Rachel did it
*plan to complete by EOD

He started laughing. 

I took the opportunity to let him know I've hit my anniversary. 😁 I need to start a summary for the next review. 😉",https://bsky.app/profile/
at://did:plc:6nr6a4gueljikrz3d6ucxejj/app.bsky.feed.post/3m5wfngb37s2l,bafyreigzhvroq7dzsvqojlhxvv6kzmdulj2sjzcekzcftysjpxtwqtf3x4,did:plc:6nr6a4gueljikrz3d6ucxejj,pppgrifter.bsky.social,2025-11-18T18:47:53.508Z,"I would love to be a diplomat to Saudi Arabia. Send me in boss. Oh, I’m working this thing remotely. No way I’m traveling there. I’ll send them my thoughts far away from their buzz saws.",https://bsky.app/profile/
at://did:plc:w3lt5j7k77evvxbgdf2gm26b/app.bsky.feed.post/3m5wbv5cm322p,bafyreicg2huclx6cpwqj2xdoftsvb2wk7vvb7zni5nls6644rcdzyjtd4i,did:plc:w3lt5j7k77evvxbgdf2gm26b,sraars.comrades.social,2025-11-18T17:40:37.589Z,Do we have a link to that story so I can send it to my boss whilst laughing?,https://bsky.app/profile/
at://did:plc:czes7pc2utl3up7btneqagmw/app.bsky.feed.post/3m5yrg7ky2c27,bafyreigirgxnrmlcopqzbmdqqkg6dxkc3aqmhzag7glstndey4v35ekjou,did:plc:czes7pc2utl3up7btneqagmw,dagothurthegod.bsky.social,2025-11-19T17:23:55.990Z,Seht threatened to leak the Discord server messages.,https://bsky.app/profile/
at://did:plc:quejfreze6zp4qdnybmgbnoi/app.bsky.feed.post/3m5yi5fogas2s,bafyreigpvoe5cfhcpwi2qq2eng6c3xwyutibuqmimw2zs7panloq3ib3yy,did:plc:quejfreze6zp4qdnybmgbnoi,jtunes6.bsky.social,2025-11-19T14:37:56.727Z,"Their life would be threatened for sure if they were identified. It'd have to be anonymous. If they release stuff with Trump redacted out, someone could leak - hey that's Trump. Or, hey I reviewed videos / docs incriminating Trump & it's not there. But of course the Trump DOJ / FBI would deny it all",https://bsky.app/profile/
at://did:plc:2jyl46lkf74vjfu5pgidfx6h/app.bsky.feed.post/3m5pituxxpa2p,bafyreidqdcswpwgaq7rjzu5cpfs7sdehwxyly2ypuawhgscfukr7xxpgei,did:plc:2jyl46lkf74vjfu5pgidfx6h,blacknewsupdates.bsky.social,2025-11-16T00:56:33Z,"Retired Professor, 76, Stabs Wife After Woman He Met on Online Threatened to Leak His Shameful Secrets for $15K; Gives Stunning Excuse to Police #blacknews #blackstories #blackandproud",https://bsky.app/profile/
at://did:plc:4b52jg5q3nj2gsnnbcu5e6gy/app.bsky.feed.post/3m5lvth2e3c2k,bafyreibbx24pv34gsdum55jd7ig2umr3eg3pei23cga2zdsikqhvkjeu7i,did:plc:4b52jg5q3nj2gsnnbcu5e6gy,appeul.bsky.social,2025-11-14T14:38:18.410Z,"a man once tried manipulating me by saying they were going to leak pics of me... jokes on them, i screenshotted their threat and threatened them back bc it's against the law. unless they want to get investigated, they better stay the fuck away from me",https://bsky.app/profile/
at://did:plc:32s3ydz5tk6hcd7ycfrm7w4f/app.bsky.feed.post/3m5lulclbas2n,bafyreieorsg3h4miw5ilrwpgvkuapy4gozupzwj5jufm5hifgsr26awimy,did:plc:32s3ydz5tk6hcd7ycfrm7w4f,prowe5.bsky.social,2025-11-14T14:15:51.544Z,"2 of 2
He has laid a very feeble ground work to justify it. He has moved the assets into position and now that Epstein files are starting to leak out he will need to change the topic and fast. 

And now a second country is being threatened. Guess it's good to have a backup war planned if #1 fails.",https://bsky.app/profile/
at://did:plc:3a4z5wia63icpgmht3o27b7v/app.bsky.feed.post/3m5iyfsawes25,bafyreihuvghzoabv2mxfl5prewc2swyz5jajnsu3jt2t5xpjsi4vu7x4ie,did:plc:3a4z5wia63icpgmht3o27b7v,jetteduffy.bsky.social,2025-11-13T10:46:22.408Z,"Or Putin threatened to leak what Jeffrey told him.
And Trump compiled because surrendering our country to Putin was better to him than taking a hit to his image.",https://bsky.app/profile/
at://did:plc:2n4hrjv7fhqzps2ii45gsq3l/app.bsky.feed.post/3m5gw5qsexd2z,bafyreihalge6lryiukqpot5am36qgx3agocl6gxjablk7gdw4uzbvyro4u,did:plc:2n4hrjv7fhqzps2ii45gsq3l,dispatch.com,2025-11-12T15:00:45Z,"James Stephen Hill, 76, told police he killed his wife and stabbed himself after a woman on a dating app threatened to leak his photos.",https://bsky.app/profile/
at://did:plc:qkfr5ioweycx433nx77x5kop/app.bsky.feed.post/3m622fycoo22e,bafyreifv6ftzqb6rjvl2agcbww6znajrzktwzy5fgu7edhgmt3t5e5qw7i,did:plc:qkfr5ioweycx433nx77x5kop,mikecaulfield.bsky.social,2025-11-20T05:37:31.792Z,One of the wild things is that part of the move away from that comes from the way that post WWII America felt threatened by these deep male friendships soldiers formed with one another in WWII - there was a feeling that had to be swept under the rug to preserve social order.,https://bsky.app/profile/
at://did:plc:wnhlwfb44kfyi4gb6yc2tvbz/app.bsky.feed.post/3m5zjlta2xs2i,bafyreiboo7uccip44lg4d2p36smkb2sflvs2pkxtyf3jlxrv2ueeo6orw4,did:plc:wnhlwfb44kfyi4gb6yc2tvbz,ajsdecepida.bsky.social,2025-11-20T00:36:32.504Z,🔄 {𝗮𝙅𝙎𝘿} My notes about the article… ⤵,https://bsky.app/profile/
at://did:plc:t4i3a4fawuzge3dsw2i2h2fw/app.bsky.feed.post/3m5zeeujuys2j,bafyreidyagkf2za2zspbstwtwlm6237hxkyi22fsstjk7adz5g7lscenfi,did:plc:t4i3a4fawuzge3dsw2i2h2fw,markjacob.bsky.social,2025-11-19T23:03:11.939Z,"When ABC paid $15M to settle a lawsuit it would have won, it may have thought it bought peace with Trump.
Instead, it invited more bullying.
Yesterday, Trump called an ABC reporter ”insubordinate” and threatened ABC’s licenses. Today, more abuse.
You either fight Trump or he owns you.",https://bsky.app/profile/
at://did:plc:byru2pe5isrvrowj6ywu7kgr/app.bsky.feed.post/3m5z672lsh32w,bafyreib2hnbwmavw65ky57jhstsbvyaxxopguhrv47l5p5ocxwj7hp5onu,did:plc:byru2pe5isrvrowj6ywu7kgr,israeligram.observer,2025-11-19T21:12:34.336599+00:00,Source,https://bsky.app/profile/
at://did:plc:z4pxmd5lwcrspshexzdyecar/app.bsky.feed.post/3m5yr3w74ns2t,bafyreib253zgns5pxqhb3qbebctuqgfcfh7lyzrqsxl7bhuskevh7jo47a,did:plc:z4pxmd5lwcrspshexzdyecar,withoutguile.bsky.social,2025-11-19T17:18:10.620Z,"We had one employee who made comments on a private Facebook profile.  One of her family members or “friends” sent copies of the post to our workplace and demanded that we fire the employee and threatened the company if we did not fire her. This world is dark, man.",https://bsky.app/profile/
at://did:plc:2dll27cjfjb4xsbhxnvdqxkz/app.bsky.feed.post/3m5ymltte2k2b,bafyreifex66kislfjqgfffvkvmk3txflg2ux2hbkg25s3qcrlga3hexuv4,did:plc:2dll27cjfjb4xsbhxnvdqxkz,leslie99.bsky.social,2025-11-19T15:57:36.291Z,"🛑American Women🛑

I made this Nov 8th 2024 after learning overnight that Elon allowed Our Young Girls be threatened On Twitter to be Raped

If you read my Dec of Ind 2024 in my pinned Post you will learn Why It infuriated me

I'm not Losing My
Country To Abusive Men

🇺🇸I Knew How
To Claim It🇺🇸

✌️&💙USA",https://bsky.app/profile/
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3m5yhby27w224,bafyreigx27zilf5cubqtqbobdodcrcxvjzkio5clzrr7cqnwlmksr6x3ua,did:plc:66lbtw2porscqpmair6mir37,ketanjoshi.co,2025-11-19T14:22:36.464Z,These stories are completely nuts,https://bsky.app/profile/
at://did:plc:k43ha6nlknmdw4owymqnvcat/app.bsky.feed.post/3m5skgdizri2h,bafyreiapjzumodgz4wvsuensrzphuzskd3qrvjbhhyanjko2e4lrfswhxi,did:plc:k43ha6nlknmdw4owymqnvcat,hourlybreezing.ntw.app,2025-11-17T06:02:46.796536+00:00,"
Bluesky's Top 10 Trending Words (past 60min):
💨x123 - 1﹐612
💨x1* - ukraine 🔓
💨x1* - democracy 🔓
💨x57 - 397
💨x1* - gaza 🔓
💨x28 - scrubbed
💨x21 - goff
💨x19 - kast
💨x18 - raskin
💨x18 - jara
*🔓 = Unlocked Emergency Words (see img)

#ListenToBlackVoices

(Something not right? Reply!)",https://bsky.app/profile/
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3m5sjqi7xyj2x,bafyreidoqwp35fnjw35q4vd6rljxi5f57oso2do3dphdbruoxex5iuhnrm,did:plc:mcb6n67plnrlx4lg35natk2b,nowbreezing.ntw.app,2025-11-17T05:50:33.533372+00:00,"
Bluesky's Top 10 Trending Words (past 10min):
💨x19 - 1﹐612
💨x1* - democracy 🔓
💨x15 - cattle
💨x1* - ukraine 🔓
💨x12 - bessent
💨x1* - gaza 🔓
💨x10 - 397
💨x9 - scrubbed
💨x9 - redacted
💨x8 - genres
*🔓 = Unlocked Emergency Words (see img)

#FreePalestine 🇵🇸

(Something not right? Reply!)",https://bsky.app/profile/
at://did:plc:eetphy5ojvklbd2scjpo3lqj/app.bsky.feed.post/3m5ngagcsyc2z,bafyreifyhrrlf3j3f733wn2e7bamb645iw5m65yszmsqpzwk3wg3ds6yx4,did:plc:eetphy5ojvklbd2scjpo3lqj,penguinpet.bsky.social,2025-11-15T05:04:33.454Z,pleaee coerce me into doing things i dont want and blackmail me with my own nudes and beat me and tame me,https://bsky.app/profile/
at://did:plc:cnihapojboy37l3za74zqdqk/app.bsky.feed.post/3m5kxyjdihi2z,bafyreifbcvibgq3t2ecl57pstvv4zvu2na6p5uzmy6lgk7hwsxzztynf3e,did:plc:cnihapojboy37l3za74zqdqk,fatecalls.bsky.social,2025-11-14T05:44:13.28871100Z,"Oh! I got a plan. We hack into Michael's phone, download all his nudes, aaand then blackmail him.
""No. What are you t- No!""
Yo, you- you should listen to me! I came up with hundreds of plans in my life, and only one of them got me killed!",https://bsky.app/profile/
at://did:plc:ixat7plj5fnn6urilmf7mat7/app.bsky.feed.post/3m5kfd2yqos2x,bafyreickbzlfs7xewu3j3gczdv57by6sy2kfzjls5lxnhjfd2cte4yst34,did:plc:ixat7plj5fnn6urilmf7mat7,catfrat.bsky.social,2025-11-14T00:10:09.296Z,"I don’t get why people do that

I kind of assume it’s to get you to reciprocate then blackmail you with *your* nudes",https://bsky.app/profile/
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3m5jibyayhn2r,bafyreidawjv2diig3g77z6mdbx5xzxcaf3mbmrjmkhzr6yqvukafgp67wa,did:plc:mcb6n67plnrlx4lg35natk2b,nowbreezing.ntw.app,2025-11-13T15:30:36.071592+00:00,"
Bluesky's Top 10 Trending Words (past 10min):
💨x1* - democracy 🔓
💨x24 - 1﹐608
💨x1* - ukraine 🔓
💨x1* - gaza 🔓
💨x17 - pokopia
💨x14 - concoct
💨x11 - starbucks
💨x10 - summers
💨x10 - picket
💨x10 - baristas
*🔓 = Unlocked Emergency Words (see img)

#ListenToBlackVoices

(Something not right? Reply!)",https://bsky.app/profile/
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3m5iuq2cosv2a,bafyreibj57zxovk3iibxn4ruywspwhan27tojtusluxy4a3jy2exbuuhne,did:plc:mcb6n67plnrlx4lg35natk2b,nowbreezing.ntw.app,2025-11-13T09:40:32.907929+00:00,"
Bluesky's Top 10 Trending Words (past 10min):
💨x1* - ukraine 🔓
💨x21 - valve
💨x19 - 1﹐608
💨x16 - abogado
💨x14 - amnistía
💨x1* - gaza 🔓
💨x11 - 수능
💨x11 - uco
💨x1* - democracy 🔓
💨x11 - bannon
*🔓 = Unlocked Emergency Words (see img)

#FreePalestine 🇵🇸

(Something not right? Reply!)",https://bsky.app/profile/
at://did:plc:wlaockadnrw3orei4yvlphxf/app.bsky.feed.post/3m5wymykdjc2a,bafyreicqn3or6w5gxxvczh4dtj2b6eio22leivdcbtw657bskwywnqolbq,did:plc:wlaockadnrw3orei4yvlphxf,sjoneswastaken.bsky.social,2025-11-19T00:27:40.226Z,"Tbh, I don't think it's just about Trump. Too many people from all sides have done their best to keep it under wraps for me to believe that. I think they're protecting whoever was doing the blackmailing as much as they are the people who were blackmailed. Epstein was a front man for very bad people.",https://bsky.app/profile/
